status,GT_Fault,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม F-S-S-F มุ้ง WINDOW ASIA F10 240X110 ซม. สีขาว,https://www.megahome.co.th/p/1164157,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 4 บาน+มุ้ง FSSF ขนาด 240 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60321035,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 4 บาน+มุ้ง FSSF ขนาด 240 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60321035,95
INCORRECT,YES,โพลียูรีเทนภายนอก BEGER 1K SUPREME OUTDOOR PM9800 สีใส ด้าน 3 ลิตร,https://www.megahome.co.th/p/1198027,โพลียูรีเทน 1K BEGER รุ่น ซูพรีม PG-9900 ขนาด 3 ลิตร สีใส เงา,https://www.thaiwatsadu.com/th/sku/60361802,โพลียูรีเทน 1K BEGER รุ่น ซูพรีม PM-9800 ขนาด 3 ลิตร สีใส ด้าน,https://www.thaiwatsadu.com/th/sku/60361804,100
CORRECT,NO,ไม้ผนัง WPC THAISUN ลอนเล็ก 17.5X2.75X300 ซม. สีสัก,https://www.megahome.co.th/p/1230815,ไม้ผนัง WPC ร่องเล็ก 1 นิ้ว THAISUN รุ่น Elegant ขนาด 17.5 x 300 x 2.75 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375367,ไม้ผนัง WPC ร่องเล็ก 1 นิ้ว THAISUN รุ่น Elegant ขนาด 17.5 x 300 x 2.75 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375367,95
CORRECT,NO,ไม้ฝ้า WPC THAISUN ลายไม้ 12X300X2 ซม. สีสัก,https://www.megahome.co.th/p/1102662,ไม้ฝ้า WPC THAISUN รุ่น ลายไม้ ขนาด 12 x 300 x 2 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375392,ไม้ฝ้า WPC THAISUN รุ่น ลายไม้ ขนาด 12 x 300 x 2 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375392,100
CORRECT,NO,ไม้พื้น THAISUN 13.5X240X2.5 ซม. สีน้ำตาลช็อกโกแลต,https://www.megahome.co.th/p/1000952,ไม้พื้น WPC THAISUN รุ่น ลายร่อง - ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีน้ำตาลช็อกโกแลต,https://www.thaiwatsadu.com/th/sku/60375383,ไม้พื้น WPC THAISUN รุ่น ลายร่อง - ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีน้ำตาลช็อกโกแลต,https://www.thaiwatsadu.com/th/sku/60375383,100
CORRECT,NO,ไม้พื้น THAISUN 13.5X240X2.5 ซม. สีไม้สัก,https://www.megahome.co.th/p/1000957,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375385,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375385,95
CORRECT,NO,ไม้พื้น THAISUN 13.5X240X2.5 ซม. สีน้ำตาลแดง,https://www.megahome.co.th/p/1016940,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีน้ำตาลแดง,https://www.thaiwatsadu.com/th/sku/60375384,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีน้ำตาลแดง,https://www.thaiwatsadu.com/th/sku/60375384,100
INCORRECT,YES,ไม้พื้น WPC แบบตัน THAISUN 3D 2X14X240 ซม. สีสัก,https://www.megahome.co.th/p/1230910,ไม้พื้น ลายร่อง-ลายไม้ WPC THAISUN ขนาด 13.5 x 240 x 2.5 ซม.. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60415936,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีสัก,https://www.thaiwatsadu.com/th/sku/60375385,90
CORRECT,NO,สว่านกระแทกไร้สาย (พร้อมแบตเตอรี่) PUMPKIN J-12ID1502 50208 12 โวลต์,https://www.megahome.co.th/p/1144432,สว่านกระแทกไร้สาย 12V J-Series PUMPKIN รุ่น J-12ID1502 (50208) (รวมแบต),https://www.thaiwatsadu.com/th/sku/60423050,สว่านกระแทกไร้สาย 12V J-Series PUMPKIN รุ่น J-12ID1502 (50208) (รวมแบต),https://www.thaiwatsadu.com/th/sku/60423050,100
CORRECT,NO,อ่างเปลผสมปูนทรงเหลี่ยม W.PLASTIC 230 ลิตร,https://www.megahome.co.th/p/1120224,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60296351,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60296351,95
CORRECT,NO,อ่างเปลผสมปูนทรงเหลี่ยม W.PLASTIC 230 ลิตร สีฟ้า,https://www.megahome.co.th/p/1115513,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60309331,อ่างเปลผสมปูนทรงสี่เหลี่ยม ช่างมือโปร ขนาด 240 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60309331,95
CORRECT,NO,ถังดับเพลิงผงเคมีแห้ง IMPERIAL 2A2B 2.2 ปอนด์,https://www.megahome.co.th/p/1163545,เครื่องดับเพลิงชนิดผงเคมีแห้ง FIREMAN PRO รุ่น 1A1B ขนาด 2.2 ปอนด์ สีแดง,https://www.thaiwatsadu.com/th/sku/60292153,เครื่องดับเพลิงชนิดผงเคมีแห้ง FIREMAN PRO รุ่น 1A1B ขนาด 2.2 ปอนด์ สีแดง,https://www.thaiwatsadu.com/th/sku/60292153,95
NOT_FOUND,NO,ข้องอพีวีซี 90 องศา SCG 3 นิ้ว สีฟ้า,https://www.megahome.co.th/p/1055353,ข้องอ 90 องศา บาง ตรามือ รุ่น 55103 ขนาด 3 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184787,,,0
INCORRECT,YES,ข้อต่อยูเนี่ยน-หนา SCG 1 นิ้ว สีฟ้า,https://www.megahome.co.th/p/1055323,ข้อต่อยูเนี่ยน PVC 1 นิ้ว ตรามือ รุ่น 356-51N สีฟ้า,https://www.thaiwatsadu.com/th/sku/60406652,ข้อต่อตรงหนา SCG ขนาด 1 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378329,95
INCORRECT,YES,ท่อประปา SCG CLASS 13.5 1 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1055063,ท่อ PVC ชั้น 13.5 ตรามือ รุ่น 56-13.5 (1) ขนาด 1 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225498,ท่อ PVC 1 นิ้ว ชั้นคุณภาพ 13.5 SCG ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378259,100
INCORRECT,YES,ท่อประปา SCG CLASS 13.5 2 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1055048,ท่อ PVC ชั้น 13.5 ตรามือ รุ่น 56-13.5 (2) ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225501,ท่อ PVC 2 นิ้ว ชั้นคุณภาพ 13.5 SCG ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378262,100
INCORRECT,YES,ท่อประปา SCG CLASS 5 1 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1133862,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(1 1/2) ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225473,ท่อ PVC ชั้น 5 SCG ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378239,100
INCORRECT,YES,ท่อประปา SCG CLASS 5 6 นิ้ว 4 ม. สีฟ้า,https://www.megahome.co.th/p/1133720,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(6) ขนาด 6 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225480,ท่อ PVC ชั้น 5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378241,95
INCORRECT,YES,ท่อประปา SCG CLASS 8.5 4 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1055106,ท่อ PVC ชั้น 8.5 ปลายบาน ตรามือ รุ่น 56-8.5 (4)บาน ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225511,ท่อ PVC ชั้น 8.5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378250,100
INCORRECT,YES,ท่อประปา SCG CLASS 8.5 1 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1054929,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (1.1/2) ขนาด 11/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225485,ท่อ PVC ชั้น 8.5 SCG ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378248,100
INCORRECT,YES,ท่อประปา SCG CLASS 8.5 6 นิ้ว 4 เมตร สีฟ้า,https://www.megahome.co.th/p/1133845,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (6) ขนาด 6 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225491,ท่อ PVC ชั้น 8.5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378250,95
INCORRECT,YES,บอลวาล์ว PVC SCG 1 นิ้ว สีฟ้า,https://www.megahome.co.th/p/1055394,บอลล์วาล์ว PVC ตรามือ รุ่น 50003 ขนาด 1 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60342802,บอลวาล์ว SCG ขนาด 1 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378273,100
INCORRECT,YES,ข้อต่อสามทาง-หนา SCG 2 นิ้ว สีฟ้า,https://www.megahome.co.th/p/1054917,สามทาง ตรามือ รุ่น 50605 ขนาด 2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184725,ข้องอหนา 90 องศา SCG ขนาด 2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378356,90
