chunk,source_idx,source_name,source_brand,source_url,target_name,target_brand,target_url,expected_url,confidence,reason,gt_status
17,247,สายยางใยเชือก 1/2 นิ้ว พร้อมโรล FONTE รุ่น 3722 ยาว 30 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60273030,สายยางโรล SPRING N04-KNITTING 1/2 นิ้วx30 ม. สีฟ้า,SPRING,https://www.homepro.co.th/p/1020040,https://www.homepro.co.th/p/1020040,89,The candidate is a preferred brand (SPRING) and has the highest SpecMatch% among candidates of the same product type and all critical specs match.,CORRECT
17,249,กล่องใส่อะไหล่พลาสติกแบบลิ้นชักติดผนัง 12 ช่อง GIANT KINGKONG HL3045-B ขนาด 10.5 นิ้ว สีใส - เหลือง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60212596,กล่องเครื่องมือ DIY MATALL HL3045-B 12 ช่อง สีเหลือง,MATALL,https://www.homepro.co.th/p/1230024,https://www.homepro.co.th/p/1230024,60,"The source product is a 'drawer storage box'. Candidate 21 is a 'กล่องเครื่องมือ DIY' which is a type of storage box with similar specs (12 outlets) and is from a PREFERRED brand (MATALL). Although not an exact product type match due to tools vs. general parts, it's the closest available alternative. Other candidates are 'paint roller part' or different types of mops/tools, which are clearly product type mismatches.",CORRECT
17,251,สกรูไดร์วอลล์หัวเรียบ (เกลียวหุน) 6 x 3/4 นิ้ว TSS/GIANT KINGKONG รุ่น DW634-100 (แพ็ก 100 ตัว),TSS/GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60274446,สกรูไดร์วอลล์ TF DEXZON 6X3/4 นิ้ว แพ็ก 100 ชิ้น,DEXZON,https://www.homepro.co.th/p/1206231,https://www.homepro.co.th/p/1206231,100,"Candidate 0 is a drywall screw, matches all key specs (dimensions, size_inch, pack_count) exactly and is from the preferred brand DEXZON.",CORRECT
17,254,พรมอัดเรียบ 2 มม.(ตัดขายเป็นเมตร) GIANT KINGKONG รุ่น XW03-25M ขนาด 2 เมตร สีเขียว - ดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60223668,พรมอัดเรียบ (ตัดขายเป็นเมตร) HOME LIVING STYLE XW03 หน้ากว้าง 2 ม. สีเขียว,HOME LIVING STYLE,https://www.homepro.co.th/p/1105473,https://www.homepro.co.th/p/1105473,75,"Candidate 38 is a carpet from a preferred brand (HOME LIVING STYLE) with matching product type and a relevant 'length' spec, making it the closest available alternative despite the length difference from the original 25M to 2M.",CORRECT
18,269,บันไดอะลูมิเนียมทรง A แบบมีถาดขึ้นลงทางเดียว GIANT KINGKONG PRO รุ่น LDA10004D ขนาด 4 ขั้น สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60289685,บันไดทรง A มีมือจับ MATALL HMD-AW4 4 ขั้น ลายไม้,MATALL,https://www.homepro.co.th/p/1247909,https://www.homepro.co.th/p/1172023,85,"The candidate has the highest spec match (68%) for an A-frame ladder with 4 steps, matching the critical 'steps' and 'ladder_type' specs, and is from a preferred brand (MATALL).",INCORRECT
19,271,โคมไฟหัวเสาภายนอก E27x1 LUZINO RARE HOUSE รุ่น 0288-PF-B(BG) สีทองรมดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60272338,ไฟหัวเสา CARINI C036/250 สีทองรมดำ,CARINI,https://www.homepro.co.th/p/1004031,https://www.homepro.co.th/p/1004031,70,"The candidate has the highest spec match percentage (40%) and is the correct product type ('post light' often interchangeable with 'post lamp'), and it is from the most preferred brand 'CARINI'.",CORRECT
19,273,พัดลมโคมไฟพลาสติกเอบีเอส Tri-Color (รีโมทคอนโทรล) LUZINO รุ่น WYD52-C04 ขนาด 52 นิ้ว สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60305504,พัดลมโคมไฟ LED CARINI 52-5B-1L-BK 52 นิ้ว สีดำ,CARINI,https://www.homepro.co.th/p/1167597,https://www.homepro.co.th/p/1167597,100,"Candidate 0 is the exact product type 'ceiling fan light' (equivalent to 'fan lamp'), shares the identical 52-inch size, a highly preferred brand (CARINI), and has a 100% spec match for the critical 'size_inch' spec.",CORRECT
19,276,เหล็กเพลทสี่เหลี่ยมหนา 6 มม. GIANT KINGKONG รุ่น HSC-1290-50 ขนาด 8 x 8 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60315061,แผ่นเหล็กเพลทสี่เหลี่ยม BIH 1/4X8X8 นิ้ว,BIH,https://www.homepro.co.th/p/1144390,https://www.homepro.co.th/p/1144390,90,"Candidate 1 is the same product type (steel plate) and has the highest spec match (78%) among preferred brands, with matching dimensions.",CORRECT
19,279,ตู้เซฟนิรภัย KASSA รุ่น 20ET ขนาด 31 ซม. สีดำ,KASSA,https://www.thaiwatsadu.com/th/sku/60293755,ตู้นิรภัย ELECTRONIC FURDINI SA-100 สีดำ,FURDINI,https://www.homepro.co.th/p/1231109,https://www.homepro.co.th/p/1231109,75,"The candidate is a preferred brand 'FURDINI' and is the correct product type 'safe', although specific dimensions are not provided for a direct comparison, it is the most relevant match.",CORRECT
19,281,ไม้แขวนเสื้อหัวเหล็ก ตัวเคลือบ PVC Sandee KASSA HOME รุ่น LMS1172-2.2 (แพ็ก 6 ชิ้น) สีฟ้า,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60372131,ไม้แขวนเสื้อ PLIM H-059 สีขาว แพ็ก 6 ชิ้น,PLIM,https://www.homepro.co.th/p/1249480,https://www.homepro.co.th/p/1221434,95,"The candidate is a 'hanger' with the exact same pack count and is from a preferred brand (PLIM), making it an excellent product type and spec match.",INCORRECT
19,283,ครกหิน 7.6 นิ้ว พร้อมสาก KASSA HOME รุ่น 5RYQ1911 สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60395548,ครกพร้อมสากหิน 7.5 นิ้ว,COLOR KIT,https://www.homepro.co.th/p/1012656,https://www.homepro.co.th/p/1012656,95,"Candidate 0 is a perfect product type match ('stone mortar and pestle' vs 'mortar and pestle'), has a high SpecMatch of 83% for size (7.5 inch vs 7.6 inch), and is from a preferred brand (COLOR KIT).",CORRECT
20,285,พุกเหล็ก GIANT KINGKONG รุ่น P-10516 ขนาด 5/16 นิ้ว (แพ็ก 5 ตัว) สีซิงค์รุ้ง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60374085,พุกเหล็ก DEXZON 5/16 นิ้ว 5 ชิ้น,DEXZON,https://www.homepro.co.th/p/1184711,https://www.homepro.co.th/p/1174291,95,Candidate 2 is an exact size match for the 'anchor bolt' product type and is from a preferred brand (DEXZON).,INCORRECT
20,286,หน้ากากอนามัย GIANT KINGKONG รุ่น 33001-50 (กล่อง 50 ชิ้น) สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60332149,หน้ากากอนามัยการแพทย์ Dexzon สีขาว 50 ชิ้น,DEXZON,https://www.homepro.co.th/p/1174886,https://www.homepro.co.th/p/1174886,95,"The candidate has the highest spec match (100%), exact product type match as a medical mask (which is a subtype of face mask), and is from the highest preferred brand (DEXZON).",CORRECT
20,287,ก๊อกบอลสนาม 2 ทาง เกลียว 1/2 x 1/2 นิ้ว KARTEN รุ่น HN3136-G สีเขียว,KARTEN,https://www.thaiwatsadu.com/th/sku/60412365,ก๊อกบอลสนาม SANWA 1/2 นิ้ว สีแดง,SANWA,https://www.homepro.co.th/p/8817,https://www.homepro.co.th/p/1254301,75,"Candidate 4 is a ball valve with matching size_inch, even though it's not a preferred brand, it's the only one that matches the critical product type after filtering out DEXZON faucets.",INCORRECT
20,288,คลิปปรับระดับกระเบื้อง GIANT KINGKONG PRO รุ่น KKP8117 ขนาด 1 มม. (แพ็ค 100 ชิ้น) สีขาว,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60329241,คลิปปรับระดับกระเบื้อง TARA DL-D09 1 มม.,TARA,https://www.homepro.co.th/p/1175863,https://www.homepro.co.th/p/1175863,70,"The candidate is also a 'tile leveling clip' and is from a preferred brand (TARA), despite the SpecMatch% being 0% as specific dimensions and pack count are not extracted in the candidate's specs, but it is the closest type match.",CORRECT
20,289,เสื้อกั๊กจราจร GIANT KINGKONG รุ่น HS703G-L ขนาด 70 x 60 ซม. L สีเขียว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60211273,เสื้อจราจรสะท้อนแสง 2 แถบ DEXZON HS713 สีเขียว,DEXZON,https://www.homepro.co.th/p/1153937,https://www.homepro.co.th/p/1153937,90,"The candidate has the exact same product type (traffic vest, 'เสื้อจราจรสะท้อนแสง' is a traffic vest) and is from the highest preferred brand 'DEXZON', despite having 0% spec match on other specs.",CORRECT
20,296,สายยางใยเชือก 1/2 นิ้ว พร้อมโรล FONTE รุ่น HWT001 ยาว 10 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60362443,สายยางโรล ติดผนัง+ตั้งพื้น SAKURA DGS2001 1/2 นิ้วx10 ม. สีเขียว,SAKURA,https://www.homepro.co.th/p/1101778,https://www.homepro.co.th/p/1101778,89,"The candidate has the highest SpecMatch% (89%) and is the correct product type (hose), matching size and length specs. Although not a preferred brand, it's the only viable option among candidates.",CORRECT
20,299,สายยางเด้ง 5/8 นิ้ว FONTE ยาว 10 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60338030,สายยางเด้ง PVC SPRING 5/8 นิ้วx10 ม. สีฟ้า,SPRING,https://www.homepro.co.th/p/1179571,https://www.homepro.co.th/p/1179571,95,"The candidate is a preferred brand (SPRING), has the same product type (garden hose), and an excellent spec match (89%) for size and length.",CORRECT
21,313,เกรียงโป๊วสีเหล็กด้ามพลาสติก GIANT KINGKONG PRO รุ่น H36-1.5 ขนาด 1.5 นิ้ว สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60292787,เกรียงโป๊วด้ามพลาสติก MATALL 1.5 นิ้ว,MATALL,https://www.homepro.co.th/p/1167023,https://www.homepro.co.th/p/1167023,95,"The candidate is the same product type (putty knife) and exact size as the source, made by the highest preferred brand (MATALL).",CORRECT
22,315,ถุงมือผ้าขอบเขียว 5 ขีด GIANT KINGKONG (แพ็ก 12 คู่) สีเทา,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60413867,ถุงมือทอ DONGYANG #5 1 โหล สีเทา,DEXZON,https://www.homepro.co.th/p/1043474,https://www.homepro.co.th/p/1043474,75,"Candidate 0 is a preferred brand (DEXZON) and is the exact product type (gloves), with a 50% spec match based on the 'GIANT KINGKONG' identifier being less specific.",CORRECT
22,316,โคมไฟเพดานอะคริลิกพร้อมรีโมต LED 60 วัตต์ Tri-Color LUZINO รุ่น PP-0666-600(CL) สีใส,LUZINO,https://www.thaiwatsadu.com/th/sku/60296298,ไฟเพดาน LED LAMPTAN MULTI SMART STELLA 20 นิ้ว 60 วัตต์ DAYLIGHT/COOL WHITE/WARM WHITE สีขาว,LAMPTAN,https://www.homepro.co.th/p/1108059,https://www.homepro.co.th/p/1108059,85,"Candidate 3 is a ceiling light with identical wattage (60W) and high SpecMatch (100%), aligning well with the source product's type and critical specifications.",CORRECT
22,317,ชั้นวางของพลาสติกอเนกประสงค์ 3 ชั้น KASSA HOME รุ่น API-1030-M ขนาด 40.7 x 32.7 x 72.5 ซม. สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60403825,ชั้นวางของ 3 ชั้น STACKO PURE 40.7x32.7x72.5 ซม. สีขาว,STACKO,https://www.homepro.co.th/p/1243610,https://www.homepro.co.th/p/1243610,100,"The candidate is a perfect spec match for dimensions, length, and tiers, and is from a highly preferred brand.",CORRECT
22,318,ม้านั่งในสวน FONTE รุ่น 145.731C สีทองแดง,FONTE,https://www.thaiwatsadu.com/th/sku/60389438,ม้านั่งสนาม SPRING EVELYN PALM สี BRONZE,SPRING,https://www.homepro.co.th/p/1182193,https://www.homepro.co.th/p/1182193,75,"Candidate is the same product type and from the top preferred brand (SPRING), with 50% spec match on identifiers, which is the highest available match.",CORRECT
22,320,ไม้แขวนเสื้อพลาสติก KASSA HOME รุ่น 1179 (แพ็ก 6 ชิ้น) สีขาว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60257526,ไม้แขวนเสื้อ PLIM H-059 สีขาว แพ็ก 6 ชิ้น,PLIM,https://www.homepro.co.th/p/1249480,https://www.homepro.co.th/p/1249480,95,"Candidate 0 is a hanger and has an identical pack count (6 pcs) and is from a preferred brand (PLIM), resulting in a 100% spec match.",CORRECT
22,321,บันไดอะลูมิเนียมทรง A ขึ้นลง 2 ทาง GIANT KINGKONG PRO รุ่น LDA2005D ขนาด 5 ขั้น สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60289688,บันไดอะลูมิเนียม MATALL HEAVY DUTY 5 ขั้น,MATALL,https://www.homepro.co.th/p/195810,https://www.homepro.co.th/p/195810,60,"The candidate is a MATALL a-frame ladder with the same number of steps, making it the most suitable match despite a lower SpecMatch than 70%.",CORRECT
22,322,ลูกกลิ้งทาสีขนขาวแถบเหลือง GIANT KINGKONG รุ่น PR-007YS ขนาด 7 นิ้ว สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60304685,ลูกกลิ้งทาสี MATALL 7 นิ้ว,MATALL,https://www.homepro.co.th/p/1181364,https://www.homepro.co.th/p/1189085,95,"Candidate 1 (MATALL) is a preferred brand (PREFERRED#2) with a 100% spec match, exact product type match, and a lower price than Candidate 0.",INCORRECT
22,325,พุกเหล็ก GIANT KINGKONG รุ่น P-10516 ขนาด 5/16 นิ้ว (แพ็ก 100 ตัว) สีซิงค์รุ้ง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60374086,พุกเหล็ก DEXZON 5/16 นิ้ว 50 ตัว,DEXZON,https://www.homepro.co.th/p/1174595,https://www.homepro.co.th/p/1174595,95,"The candidate has the correct product type (anchor bolt), matches the critical size spec (5/16 inch), and is from the highly preferred brand DEXZON, with a similar pack size (50 vs 100).",CORRECT
22,326,รถยกลากพาเลทแบบใช้มือ GIANT KINGKONG รุ่น CBY.AC2.5 ขนาด 2.5 ตัน งา สีส้ม,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60321435,รถยกพาเลท MATALL 2.5 ตัน,MATALL,https://www.homepro.co.th/p/1152429,https://www.homepro.co.th/p/1152429,90,"The candidate has the exact same product type (pallet jack) and the highest SpecMatch% among preferred brands, which is a strong indicator for a good match. The brand is also a preferred brand (MATALL, PREFERRED#2).",CORRECT
22,327,ตู้เสื้อผ้า 2 บานเปิด KASSA ขนาด 120 ซม. สีครีม - เทา,KASSA,https://www.thaiwatsadu.com/th/sku/60377302,ตู้เสื้อผ้า 2 บานเปิด FURDINI WINZ 119 ซม. สีโอ๊ค/กระจกเงา,FURDINI,https://www.homepro.co.th/p/1277055,https://www.homepro.co.th/p/1277055,75,"The candidate is a wardrobe, which matches the source product type. It is also from a preferred brand (FURDINI) and has a similar length (119cm vs 120cm).",CORRECT
22,329,ปั๊มลมโรตารี่ GIANTTECH รุ่น KTBM2550 กำลัง 3 แรงม้า ขนาด 50 ลิตร สีแดง - ดำ,GIANTTECH,https://www.thaiwatsadu.com/th/sku/60322613,ปั๊มลมโรตารี่ ROWEL RW4850 3 แรงม้า 50 ลิตร,ROWEL,https://www.homepro.co.th/p/1215244,https://www.homepro.co.th/p/1040942,95,The candidate is a rotary air compressor with the exact same volume (50L) and is from a preferred brand (ROWEL) with a high SpecMatch%.,INCORRECT
23,331,สกรูปลายสว่านหัวเวเฟอร์ (เกลียวหุน) 8 x 1/2 นิ้ว GIANT KINGKONG รุ่น WF812-100 (แพ็ก 100 ตัว),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60274466,สกรูปลายสว่านหัวเวเฟอร์ DEXZON 8X1/2 นิ้ว 100 ชิ้น,DEXZON,https://www.homepro.co.th/p/1176083,https://www.homepro.co.th/p/1185016,95,The candidate is a self-drilling screw from a preferred brand (DEXZON) with an exact match on dimensions and size_inch.,INCORRECT
23,335,ที่คว่ำจานสเตนเลสแบบติดผนัง Dylan KASSA HOME รุ่น KS-106-WD61 ขนาด 80 ซม. สีเงิน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60344870,ชั้นคว่ำจานติดผนังสเตนเลส KECH 106D6 80 ซม.,KECH,https://www.homepro.co.th/p/1030366,https://www.homepro.co.th/p/1030366,95,"The candidate is a dish drying rack (equivalent to dish rack), has a 100% spec match on length (80CM), and is from a preferred brand (KECH).",CORRECT
23,336,เครื่องดับเพลิงเคมีแห้ง GIANT KINGKONG รุ่น 4A5B ขนาด 15 ปอนด์ สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60394728,ถังดับเพลิงผงเคมีแห้ง BYTORA 4A5B 15 ปอนด์,BY TORA,https://www.homepro.co.th/p/1076795,https://www.homepro.co.th/p/1076795,75,"Candidate 15 is a 'dry chemical fire extinguisher', matching the product type, and has the model identifier with a similar specification, making it the most suitable alternative.",CORRECT
23,338,เตาแก๊สปิกนิก ชุด 4 ชิ้น ZAGIO รุ่น ZG-1551 สีดำ-สเตนเลส,ZAGIO,https://www.thaiwatsadu.com/th/sku/60286042,เตาแก๊สปิกนิก AIKO EGP-1000 BLACK,AIKO,https://www.homepro.co.th/p/1147572,https://www.homepro.co.th/p/1192960,70,"The candidate is exactly the correct product type (picnic stove) and from a preferred brand (AIKO), despite a 0% spec match on enumerated details.",INCORRECT
23,340,ถุงขยะหนาพิเศษแบบพับ เกรดรีไซเคิล 1 กก. KASSA HOME ขนาด 36 x 45 นิ้ว (แพ็ก 7-9 ชิ้น),KASSA HOME,https://www.thaiwatsadu.com/th/sku/60403877,"ถุงขยะ หนา ACCO ขนาด 36x45"" จำนวน 8ใบ สีดำ",ACCO,https://www.homepro.co.th/p/191609,https://www.homepro.co.th/p/191609,60,"Candidate 2 (ACCO) is a preferred brand (PREFERRED#4) and is a garbage bag with matching dimensions 36x45 inches, despite a lower pack count.",CORRECT
23,341,ผ้าใบพลาสติกม้วนรุ่นประหยัด FONTE ขนาด 72 นิ้ว x 40 หลา สีฟ้า-ขาว,FONTE,https://www.thaiwatsadu.com/th/sku/60366400,ผ้าใบรุ่นประหยัด SPRING 72 นิ้วX40 หลา สีฟ้า,SPRING,https://www.homepro.co.th/p/1173468,https://www.homepro.co.th/p/1121822,95,Candidate 0 is a preferred brand (SPRING) and has a 100% spec match (size_inch=72 inch) for the plastic tarp type.,INCORRECT
23,342,สแควร์บ๊อกซ์ ตื้น GIANT KINGKONG รุ่น 52151-1/2 0.8 มม. ขนาด 4 x 4 นิ้ว สีเงิน,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60279432,สแคว์บ๊อกตื้น ELECKTA 4X4 นิ้ว,ELECKTA,https://www.homepro.co.th/p/1056287,https://www.homepro.co.th/p/1056287,95,"The candidate 'สแคว์บ๊อกตื้น ELECKTA 4X4 นิ้ว' is a square box, matching the product type and all key specifications (dimensions and size) perfectly with high SpecMatch (100%).",CORRECT
23,344,ชั้นวางของอเนกประสงค์ 3 ชั้น พร้อมล้อเลื่อน Danin KASSA HOME รุ่น JAH019 ขนาด 37.7 x 26.9 x 86.5 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60374152,ชั้นวางของ 3 ชั้น มีล้อ STACKO LAVISH 37.7X26.9X86.5 ซม. สีเงิน,STACKO,https://www.homepro.co.th/p/1276400,https://www.homepro.co.th/p/1276400,95,"The candidate is a shelf, has the top preferred brand STACKO, and a 100% spec match including exact dimensions and number of tiers.",CORRECT
24,345,โคมดาวน์ไลท์ติดลอยกลม 4 นิ้ว E27x1 LUZINO รุ่น MZY401-WH สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60320166,ดาวน์ไลท์ CARINI LD0140 4 นิ้ว สีขาว กลม,CARINI,https://www.homepro.co.th/p/1052627,https://www.homepro.co.th/p/1061675,75,"The candidate is a 'downlight' (subtype of surface-mounted downlight), matches the critical 'size_inch' and is from the highest preferred brand 'CARINI'.",INCORRECT
24,347,โคมแทรคไลท์เข้ารางแปดเหลี่ยม GU5.3x1 LUZINO รุ่น CS15-BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60392232,แทรคไลท์ ติดราง GU5.3 CARINI CS15 สีดำ,CARINI,https://www.homepro.co.th/p/1091353,https://www.homepro.co.th/p/1091353,85,"The candidate is a track light from a preferred brand (CARINI) and shares the 'GU5' and 'CS15' identifiers with the source product, making it a strong alternative despite a lower SpecMatch% due to missing dimension/volume data.",CORRECT
24,349,โฟมแผ่น 1/2 นิ้ว GIANT KINGKONG ขนาด 60 x 120 ซม. สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60175574,โฟมแผ่น PACK IN 1/2 นิ้วX60 ซม.X1.2 ม. สีขาว,PACK IN,https://www.homepro.co.th/p/1192467,https://www.homepro.co.th/p/1192467,90,"Candidate 8 is a 'foam sheet' from a preferred brand (PACK IN) and has matching size_inch and similar length_cm, making it the closest available alternative product type.",CORRECT
24,350,ราวแขวนตั้งพื้นทรงกางปีก 1.44 ม. สเตนเลส KASSA HOME รุ่น YLT-0503A ขนาด 144 x 60.5 x (95-110) ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60279408,ราวพาดผ้ามีปีก 143x60x97-140cm,PLIM,https://www.homepro.co.th/p/1041376,https://www.homepro.co.th/p/1145251,75,Candidate is a 'drying rack' with a preferred brand (PLIM) and similar dimensions (143x60 vs 144x60.5) and total length (1.4M vs 1.44M).,INCORRECT
24,352,โต๊ะรีดผ้า 6 ระดับ บอร์ดกว้าง ลายดอท KASSA HOME รุ่น DOT No.2 สีเทา - เบจ,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60381416,โต๊ะรีดผ้าแบบยืน 6 ระดับ ธรรมดา PLIM GEO สีเทา,PLIM,https://www.homepro.co.th/p/1266790,https://www.homepro.co.th/p/1266790,85,"The candidate has the correct product type, a preferred brand (PLIM), and the highest SpecMatch% among relevant alternatives.",CORRECT
24,353,สกรูไดร์วอลล์หัวเรียบ (เกลียวหุน) 6 x 1 1/4 นิ้ว TSS/GIANT KINGKONG รุ่น DW6114-100 (แพ็ก 100 ตัว),TSS/GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60274465,สกรูไดร์วอลล์ TF DEXZON 6X1-1/4 นิ้ว 20 ชิ้น,DEXZON,https://www.homepro.co.th/p/1174146,https://www.homepro.co.th/p/1174146,95,The candidate is a drywall screw from a preferred brand (DEXZON) with identical dimensions (6x1-1/4 inch) and a 100% SpecMatch.,CORRECT
24,356,ตะกร้าผ้าเหลี่ยมหวายเทียม Rattania KASSA HOME รุ่น ZY2726 ขนาด 36 x 36 x 40 ซม. สีน้ำตาล,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60375571,ตะกร้าผ้าเหลี่ยม MONARCH 36x36x40 ซม. สีน้ำตาล,MONARCH,https://www.homepro.co.th/p/1114713,https://www.homepro.co.th/p/1114713,95,"Candidate 0 is an exact product type and spec match with 100% SpecMatch, despite not being a preferred brand. Candidates 2-16 have significant spec or product type mismatches.",CORRECT
24,357,ตู้บานเปิดอเนกประสงค์ 3 ชั้น KASSA HOME รุ่น SPP-Color Vid-3 ขนาด 69 x 50 x 121 ซม. สีเทา - ขาว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60330525,ตู้บานเปิด 3 ชั้น ME LIVING COLOR VID 70x50x121 ซม.,ME LIVING,https://www.homepro.co.th/p/1184047,https://www.homepro.co.th/p/1173626,90,"The candidate is from a preferred brand (ME LIVING), has an 84% spec match, exact product type (cabinet), and very similar dimensions (70x50 vs 69x50) and number of tiers (3 layers).",INCORRECT
24,358,ตลับเมตร GIANT KINGKONG PRO ขนาด 8 เมตร x 25 มม. สีน้ำเงิน - เทา,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60293490,ตลับเมตรพลาสติก พร้อมตัวล็อก MATALL 8 ม.,MATALL,https://www.homepro.co.th/p/1243765,https://www.homepro.co.th/p/1243765,95,"The candidate is a preferred brand MATALL, has a 100% spec match on length and product type, making it a strong equivalent.",CORRECT
24,359,โซฟาผ้ารูปตัวแอล (ซ้าย) CALINA รุ่น โอบาม่า ขนาด 200 ซม. สีน้ำตาลเข้ม,CALINA,https://www.thaiwatsadu.com/th/sku/60348594,โซฟาเบด FURDINI FOSTER PVC สีน้ำตาล,FURDINI,https://www.homepro.co.th/p/1250506,https://www.homepro.co.th/p/1245079,60,"The source is an l-shaped fabric sofa and candidate 34 is a sofa bed of a preferred brand (FURDINI), which is the closest type match among the candidates, despite the spec match being 0% due to differing specific specs.",INCORRECT
25,361,"ล้อเก็บสายไฟเหล็กพร้อมเบรกเกอร์กันไฟดูด 4 ช่อง 3,600 วัตต์ LUZINO รุ่น LT-RCBO-1520 ยาว 20 เมตร",LUZINO,https://www.thaiwatsadu.com/th/sku/60365959,ล้อเก็บสายไฟ 4 ช่อง พร้อมเบรคเกอร์กันไฟดูด ELECKTA ET-BC1520 3600 วัตต์ 20 เมตร สีเหลือง,ELECKTA,https://www.homepro.co.th/p/1176875,https://www.homepro.co.th/p/1176875,95,"Candidate 1 (ELECKTA) is a preferred brand (PREFERRED#2) and has an 89% spec match, perfectly matching wattage, length, and outlets, and explicitly mentioning a fire protection breaker like the source.",CORRECT
25,362,"ถังเก็บน้ำบนดิน 1,000 ลิตร GIANT KINGKONG PRO รุ่น PRO-1000 สีเขียว",GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60407662,ถังเก็บน้ำ WAVE FOREST 1000 ลิตร สีเขียว,WAVE,https://www.homepro.co.th/p/1262922,https://www.homepro.co.th/p/1262922,95,"The candidate is a water tank with the exact same volume as the source, and its brand WAVE is a preferred brand.",CORRECT
25,365,เก้าอี้เหล็กผสมอะลูมิเนียม FONTE รุ่น WR-B022C สีดำ,FONTE,https://www.thaiwatsadu.com/th/sku/60357470,เก้าอี้เหล็ก SPRING NELLY สีดำ,SPRING NELLY,https://www.homepro.co.th/p/1290037,https://www.homepro.co.th/p/1290037,70,Highest SpecMatch (50%) among preferred brands and exact product type match (chair).,CORRECT
25,367,สายรัดสายไฟ GIANT KINGKONG รุ่น HT-4.8 x 250 ขนาด 4.8 x 250 10 นิ้ว (แพ็ค 100 ชิ้น) สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60166199,เคเบิ้ลไทร์ ELEKTRA 10 นิ้ว สีขาว (100 เส้น),ELEKTRA,https://www.homepro.co.th/p/1146963,https://www.homepro.co.th/p/1146963,70,"The candidate has a matching product type (cable tie) and 'size_inch' and is the closest match in terms of product specific specs, despite a relatively low SpecMatch% due to missing dimension data from the source product.",CORRECT
25,368,ลูกกลิ้งทาสีขนขาวแถบเหลือง GIANT KINGKONG รุ่น PR-004YS ขนาด 4 นิ้ว สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60304684,ลูกกลิ้งทาสี MATALL R03 4 นิ้ว,MATALL,https://www.homepro.co.th/p/1188985,https://www.homepro.co.th/p/1188985,95,"The candidate has a 100% spec match, is the correct product type (paint roller), and is from a preferred brand (MATALL).",CORRECT
