status,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence,retailer,error_type
INCORRECT,ข้องอบาง 90 องศา ท่อน้ำไทย 2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/5644,งอ 90 องศา บาง น้ำไทย รุ่น 8.5 55 ขนาด 2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60269780,ข้องอบาง 90 องศา SCG ขนาด 2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378291,95,homepro,NEEDS_REVIEW
INCORRECT,"ข้องอเกลียวใน ท่อน้ำไทย 1/2"" สีฟ้า",https://www.homepro.co.th/p/31846,งอ 90 องศา เกลียวใน น้ำไทย รุ่น 13.5 18 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60269697,งอเกลียวใน ตรามือ รุ่น 54201 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184762,90,homepro,NEEDS_REVIEW
INCORRECT,"ข้องอเกลียวในทองเหลือง ท่อน้ำไทย 1/2"" สีฟ้า",https://www.homepro.co.th/p/5577,งอ 90 องศา เกลียวในทองเหลือง น้ำไทย รุ่น 13.5 18 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60269699,SCG ข้องอ 90 องศา เกลียวในทองเหลืองหนา ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378420,95,homepro,NEEDS_REVIEW
INCORRECT,ดินผสมใบก้ามปู SPRING 5 กก.,https://www.homepro.co.th/p/1178679,ดินผสม SEED UP ขนาด 5.5 กก.,https://www.thaiwatsadu.com/th/sku/60160804,ดินปลูกผสมมูลไส้เดือน ดินรถไฟ ขนาด 5 กก. สีขาว,https://www.thaiwatsadu.com/th/sku/60363450,85,homepro,AI_ERROR_FINISH
INCORRECT,ดินผสมสูตรพิเศษ GREEN GARDEN 3 กิโลกรัม,https://www.homepro.co.th/p/1162428,ดินผสม มณีสยาม ขนาด 7 กก.,https://www.thaiwatsadu.com/th/sku/60163017,ดินผสม SEED UP ขนาด 5.5 กก.,https://www.thaiwatsadu.com/th/sku/60160804,80,homepro,NEEDS_REVIEW
INCORRECT,ตู้วางทีวี FURDINI TV1291 120 ซม. สีเชสนัท/กราไฟท์,https://www.homepro.co.th/p/1256450,ตู้วางทีวี SF รุ่น T-20 ขนาด 150 ซม. สีพรีเมียร์โอ๊ก,https://www.thaiwatsadu.com/th/sku/60345772,ชั้นวางทีวี SF รุ่น T-15-SD ขนาด 120 x 40 x 54 ซม. สีครีม ลายไม้,https://www.thaiwatsadu.com/sku/60422068,90,homepro,NEEDS_REVIEW
INCORRECT,ข้อต่อตรงลด-หนา SCG 3/4X1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054907,ต่อตรงลด ตรามือ รุ่น 50301 ขนาด 3/4 x 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184625,ข้อต่อตรงหนา SCG ขนาด 3/4 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378328,90,homepro,GT_FAULT_BRAND
INCORRECT,ข้อต่อตรงลด-หนา SCG 1X1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055393,ต่อตรงลด ตรามือ รุ่น 50302 ขนาด 1 x 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184627,ข้อต่อตรงหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378327,95,homepro,GT_FAULT_BRAND
INCORRECT,ข้อต่อตรงเกลียวใน-หนา SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055167,ต่อตรงเกลียวใน ตรามือ รุ่น 50801 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184743,ข้อต่อตรง เกลียวในหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378394,100,homepro,GT_FAULT_BRAND
INCORRECT,ถังเก็บน้ำ DOS NATURA COMBAC NANO 1000 ลิตร สี OXFORD GREY GRANITE,https://www.homepro.co.th/p/1138274?lang=th&gad_source=1&gclid=Cj0KCQiA57G5BhDUARIsACgCYny9vEiCal_1gv74nQukvW7rB7n9UF24M4z6brLqig8S_Y24OA6x_xEaAkTrEALw_wcB,"ถังเก็บน้ำบนดิน 1,000 ลิตร DOS LIFE รุ่น NATURA SILVER COMBAC HY-42/GC-1000L สี Glacier Granite",https://www.thaiwatsadu.com/th/sku/60415731,"ถังเก็บน้ำบนดิน 1,000 ลิตร NATURA SILVER COMBAC DOS รุ่น HY-42/GY-1000L สีอ๊อกซ์ฟอร์ด เกรย์ แกรนิต",https://www.thaiwatsadu.com/th/sku/60325816,95,homepro,NEEDS_REVIEW
INCORRECT,ท่อสปริงเกอร์ SPRING PE 20 มม. x 200 ม.,https://www.homepro.co.th/p/1170809,ท่อ PE ไชโย รุ่น 398-20 (PN2.5) ขนาด 20 มม. x 200 ม. สีดำคาดขาว,https://www.thaiwatsadu.com/th/sku/60182090,ท่อ HDPE (คาดฟ้า) ตรามือ รุ่น PN10 PE100 ขนาด 20 มม. x 200 เมตร สีดำ - ฟ้า,https://www.thaiwatsadu.com/th/sku/60378745,90,homepro,NEEDS_REVIEW
INCORRECT,สายไมโครดิวส์ PE RAINDROP 100 ม.,https://www.homepro.co.th/p/136917,ท่อ PE ไชโย รุ่น 398-25 (PN2.5) ขนาด 25 มม. x 100 ม. สีดำคาดขาว,https://www.thaiwatsadu.com/th/sku/60182097,สายไฟ IEC 01 THW 1 x 2.5 ตร.มม. NATION ยาว 100 เมตร สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60420765,85,homepro,AI_ERROR_FINISH
INCORRECT,ท่อสปริงเกอร์ PE HTH 6.35 มม. X 10 ม.,https://www.homepro.co.th/p/84702,ท่อ PE ไชโย รุ่น 398-32 (PN6.3) ขนาด 32 มม. x 100 ม. สีดำคาดส้ม,https://www.thaiwatsadu.com/th/sku/60182095,ท่อ PE (PN6.3) ไชโย รุ่น 398-80-1 ขนาด 50 มม. x 100 ม. สีดำ,https://www.thaiwatsadu.com/th/sku/60203282,70,homepro,NEEDS_REVIEW
INCORRECT,ท่อประปา SCG CLASS 13.5 1 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055063,ท่อ PVC ชั้น 13.5 ตรามือ รุ่น 56-13.5 (1) ขนาด 1 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225498,ท่อ PVC 1 นิ้ว ชั้นคุณภาพ 13.5 SCG ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378259,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 13.5 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055054,ท่อ PVC ชั้น 13.5 ตรามือ รุ่น 56-13.5 (1/2) ขนาด 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225492,ท่อ PVC 1/2 นิ้ว ชั้นคุณภาพ 13.5 SCG ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378257,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 13.5 2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055048,ท่อ PVC ชั้น 13.5 ตรามือ รุ่น 56-13.5 (2) ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225501,ท่อ PVC 2 นิ้ว ชั้นคุณภาพ 13.5 SCG ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378262,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 5 1 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1133862,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(1 1/2) ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225473,ท่อ PVC ชั้น 5 SCG ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378239,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 5 2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1054908,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(2) ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225475,ท่อ PVC ชั้น 5 SCG ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378240,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 5 4 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055042,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(4) ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225478,ท่อ PVC ชั้น 5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378241,95,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 1 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1054929,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (1.1/2) ขนาด 11/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225485,ท่อ PVC ชั้น 8.5 SCG ขนาด 1 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378248,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 1 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1054949,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5(1) ขนาด 1 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225483,ท่อ PVC ชั้น 8.5 SCG ขนาด 1 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378246,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 1/2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1054909,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5(1/2) ขนาด 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225481,ท่อ PVC ชั้น 8.5 SCG ขนาด 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378244,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 2 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055052,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225486,ท่อ PVC ชั้น 8.5 SCG ขนาด 2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378249,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 3/4 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055071,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (3/4) ขนาด 3/4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225482,ท่อ PVC ชั้น 8.5 SCG ขนาด 3/4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378245,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 4 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055106,ท่อ PVC ชั้น 8.5 ปลายบาน ตรามือ รุ่น 56-8.5 (4)บาน ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225511,ท่อ PVC ชั้น 8.5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378250,100,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 5 6 นิ้ว 4 ม. สีฟ้า,https://www.homepro.co.th/p/1133720,ท่อ PVC ชั้น 5 ตรามือ รุ่น 56-5(6) ขนาด 6 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225480,ท่อ PVC ชั้น 5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378241,95,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 3 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1055141,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (3) ขนาด 3 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225488,ท่อ PVC ชั้น 8.5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378250,95,homepro,GT_FAULT_BRAND
INCORRECT,ท่อประปา SCG CLASS 8.5 6 นิ้ว 4 เมตร สีฟ้า,https://www.homepro.co.th/p/1133845,ท่อ PVC ชั้น 8.5 ตรามือ รุ่น 56-8.5 (6) ขนาด 6 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60225491,ท่อ PVC ชั้น 8.5 SCG ขนาด 4 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378250,90,homepro,GT_FAULT_BRAND
INCORRECT,ท่อสีฟ้า ตราท่อน้ำไทย CLASS 13.5 1/2 นิ้ว 4 ม. สีฟ้า,https://www.homepro.co.th/p/5556,ท่อ PVC น้ำไทย ชั้น 13.5 ขนาด 4 ม. x 1/2 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60311174,ท่อ PVC ชั้น 13.5 น้ำไทย ขนาด 1/2 นิ้ว ยาว 4 เมตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60180883,100,homepro,AI_ERROR_FINISH
INCORRECT,พลาสติกใส PACK IN 54 นิ้ว 30 หลา,https://www.homepro.co.th/p/194993,พลาสติกใสกันชื้น 14 ไมครอน ตรา 111 ขนาด 54 นิ้ว x 25 หลา,https://www.thaiwatsadu.com/th/sku/60243360,พลาสติกใสกันชื้น 14 ไมครอน ตรา 111 ขนาด 54 นิ้ว x 40 หลา,https://www.thaiwatsadu.com/th/sku/60243362,95,homepro,NEEDS_REVIEW
INCORRECT,ลูกลอยไฟฟ้า MC KEY 1 ชุด,https://www.homepro.co.th/p/245206,ลูกลอย (ไฟฟ้า) WILO-LG รุ่น MC-KEY สีน้ำเงิน - เหลือง,https://www.thaiwatsadu.com/th/sku/60006940,สวิทช์ลูกลอยไฟฟ้า SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60006952,100,homepro,NEEDS_REVIEW
INCORRECT,ข้อต่อสามทาง-หนา SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054995,สามทางเกษตร ไชโย รุ่น 58201 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60343780,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,100,homepro,NEEDS_REVIEW
INCORRECT,ข้อต่อสามทาง-หนา SCG 3/4 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055064,สามทาง ตรามือ รุ่น 50602 ขนาด 3/4 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184721,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95,homepro,GT_FAULT_BRAND
INCORRECT,ข้อต่อสามทางตั้งฉาก PVC SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1094547,สามทางตั้งฉาก ตรามือ รุ่น 54001 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184758,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95,homepro,GT_FAULT_BRAND
INCORRECT,ข้อต่อสามทางลด-หนา SCG 1 นิ้วX1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054973,สามทางลด ตรามือ รุ่น 50701 ขนาด 1 x 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184731,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95,homepro,GT_FAULT_BRAND
INCORRECT,สายยางเด้ง TORYANGTHAI 3/4 นิ้ว x15 ม. สีฟ้า,https://www.homepro.co.th/p/1132357,สายยางเด้ง 3/4 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60308114,สายยางเด้ง 3/4 นิ้ว ท่อยางไทย ยาว 50 เมตร,https://www.thaiwatsadu.com/th/sku/60327150,90,homepro,NEEDS_REVIEW
INCORRECT,สายยางเด้ง ท่อยางไทย 5/8 นิ้วX5 ม. สีฟ้า,https://www.homepro.co.th/p/1132932,สายยางเด้ง 5/8 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60278796,สายยางเด้ง 5/8 นิ้ว ท่อยางไทย ยาว 30 เมตร,https://www.thaiwatsadu.com/th/sku/60327149,95,homepro,NEEDS_REVIEW
INCORRECT,สายยางม้วน ท่อยางไทย 3/4 นิ้วX30 ม. สีใส,https://www.homepro.co.th/p/1133084,สายยางใส 3/4 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60157494,สายยางเด้ง 3/4 นิ้ว ท่อยางไทย ยาว 50 เมตร,https://www.thaiwatsadu.com/th/sku/60327150,85,homepro,NEEDS_REVIEW
INCORRECT,เก้าอี้พลาสติก SPRING CC07 สีขาว,https://www.homepro.co.th/p/1003115,เก้าอี้พลาสติกพนักพิง POP รุ่นอินสปาย สีขาว,https://www.thaiwatsadu.com/th/sku/60259407,เก้าอี้พลาสติก POP รุ่น JACK สีขาว,https://www.thaiwatsadu.com/sku/60413793,90,homepro,NEEDS_REVIEW
INCORRECT,เก้าอี้พลาสติก SPRING 320 สีแดง,https://www.homepro.co.th/p/1117395,เก้าอี้พลาสติกพนักพิง BIGONE รุ่นบิ๊กคิง เกรดเอ สีแดง,https://www.thaiwatsadu.com/th/sku/60325014,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,80,homepro,NEEDS_REVIEW
INCORRECT,เก้าอี้พนักพิง SPRING FT-220 สีแดง,https://www.homepro.co.th/p/195957,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B BU สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60243265,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,95,homepro,NEEDS_REVIEW
INCORRECT,บันไดนั่งร้าน 7 ขั้น (สีน้ำเงิน)ขนาด 450 x 2514มม.,https://globalhouse.co.th/product/%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%94%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99-7-%E0%B8%82%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-450-x-2514%E0%B8%A1%E0%B8%A1.-i.2410024210018,บันไดนั่งร้าน MAXLIGER รุ่น ST917 ขนาด 1725 x 1829 มม. สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60190221,บันไดอะลูมิเนียม (มอก.) 6 ขั้น ทรง A แบบมีถาด SANKI รุ่น LD-SKT06 สีเงิน,https://www.thaiwatsadu.com/th/sku/60340008,70,globalhouse,NEEDS_REVIEW
INCORRECT,ฝาครอบนั่งร้าน สีเขียว ขนาด 1829x1050 มม.,https://globalhouse.co.th/product/%E0%B8%9D%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7--%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1829x1050-%E0%B8%A1%E0%B8%A1.-i.6082800001003,ฝาครอบนั่งร้าน MAXLIGER รุ่น H1218 ขนาด 1050 x 1829 มม. สีเทา,https://www.thaiwatsadu.com/th/sku/60190222,นั่งร้านเหล็กหนา 1.5 มม. MAXLIGER รุ่น SF1700G ขนาด 1700 x 1219 x 1829 มม. สีเขียว,https://www.thaiwatsadu.com/th/sku/60185771,85,globalhouse,AI_ERROR_FINISH
INCORRECT,FIX-XY พุ๊กพลาสติกเกรด A No.7ขนาด 1กก.,https://globalhouse.co.th/product/FIXXY-%E0%B8%9E%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94-A-No.7%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1%E0%B8%81%E0%B8%81.-i.062210062292,พุ๊กพลาสติก เบอร์ 7 MR METAL รุ่น 7 * 0.25 kgs (แพ็ค 0.25 กก.) สีขาว,https://www.thaiwatsadu.com/th/sku/60244772,พุ๊กพลาสติก เบอร์ 7 MR METAL รุ่น 7 * 1 KG (แพ็ค 1 กก.) สีขาว,https://www.thaiwatsadu.com/th/sku/60244771,95,globalhouse,NEEDS_REVIEW
INCORRECT,MARTON รถเข็นปูนโครงเชื่อมล้อเดี่ยว ล้อPUจัมโบ้ 15 นิ้ว ขนาดบรรจุ 65 ลิตร สีเขียว,https://globalhouse.co.th/product/MARTON-%E0%B8%A3%E0%B8%96%E0%B9%80%E0%B8%82%E0%B9%87%E0%B8%99%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-%E0%B8%A5%E0%B9%89%E0%B8%ADPU%E0%B8%88%E0%B8%B1%E0%B8%A1%E0%B9%82%E0%B8%9A%E0%B9%89-15-%E0%B8%99%E0%B8%B4%E0%B9%89%E0%B8%A7-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-65-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-i.8859229140521,รถเข็นปูนจัมโบ้ล้อเดี่ยวพียู 15 นิ้ว MARTON ขนาด 100 ลิตร (170 กก.) สีแดง,https://www.thaiwatsadu.com/th/sku/60316322,รถเข็นปูนโครงเชื่อมล้อแม๊กซ์เดี่ยว 12 นิ้ว MARTON 65 ลิตร (180 กก.) สีเขียว,https://www.thaiwatsadu.com/th/sku/60271905,95,globalhouse,NEEDS_REVIEW
INCORRECT,MARTON รถเข็นปูนโครงเชื่อมล้อคู่ (ดั๊มได้) ล้อตัน 13 นิ้ว ขนาดบรรจุ 65 ลิตร (รับน้ำหนักได้ 250kg.) สีเขียว,https://globalhouse.co.th/product/MARTON-%E0%B8%A3%E0%B8%96%E0%B9%80%E0%B8%82%E0%B9%87%E0%B8%99%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%84%E0%B8%B9%E0%B9%88-%E0%B8%94%E0%B8%B1%E0%B9%8A%E0%B8%A1%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%95%E0%B8%B1%E0%B8%99-13-%E0%B8%99%E0%B8%B4%E0%B9%89%E0%B8%A7-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-65-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%84%E0%B8%94%E0%B9%89-250kg.-%E0%B8%AA%E0%B8%B5%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-i.8859229140569,รถเข็นปูนล้อคู่แม็กซ์ 12 นิ้ว MARTON ขนาด 55 ลิตร (180 กก.) สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60151613,รถเข็นปูนโครงเชื่อมล้อแม๊กซ์เดี่ยว 12 นิ้ว MARTON 65 ลิตร (180 กก.) สีเขียว,https://www.thaiwatsadu.com/th/sku/60271905,90,globalhouse,NEEDS_REVIEW
INCORRECT,NNN ไม้กวาดดอกหญ้า 4เสา ด้ามไม้ย้อมสี,https://globalhouse.co.th/product/NNN-%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%94%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2-4%E0%B9%80%E0%B8%AA%E0%B8%B2-%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%A2%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B8%B5-i.1261195712591,OTOP ไม้กวาด 4 เสาทาเรนโค้ดด้ามไม้ สินค้าชุมชนของเรา รุ่น ตำบลโพธิ์งาม,https://www.thaiwatsadu.com/th/sku/60222145,ไม้กวาดดอกหญ้า (ด้ามตอก) FLOOR MATE สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60149486,95,globalhouse,NEEDS_REVIEW
