status,GT_Fault,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
CORRECT,NO,"น้ำยาทำความสะอาดพรม HG 1,000ml",https://www.homepro.co.th/p/171845?lang=th&gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfMslTxQ9sXNwjg5jwENraKQmTKWn4TpQ1XH9SzJH60NBS-q9XetXtRoCX-UQAvD_BwE,"น้ำยาทำความสะอาดพรม เฟอร์นิเจอร์บุผ้า คาร์เปท คลีนเนอร์ HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60315203,"น้ำยาทำความสะอาดพรม เฟอร์นิเจอร์บุผ้า คาร์เปท คลีนเนอร์ HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60315203,100
CORRECT,NO,น้ำยาทำความสะอาดพื้น KIENGMOOL 700ml,https://www.homepro.co.th/p/1095367,น้ำยาทำความสะอาดพื้น สูตรน้ำส้มควันไม้ ชนิดเข้มข้น KIENGMOOL รุ่น KM-HC-WVNFCC ขนาด 700 มล. สีขาว,https://www.thaiwatsadu.com/th/sku/60365298,น้ำยาทำความสะอาดพื้น สูตรน้ำส้มควันไม้ ชนิดเข้มข้น KIENGMOOL รุ่น KM-HC-WVNFCC ขนาด 700 มล. สีขาว,https://www.thaiwatsadu.com/th/sku/60365298,100
CORRECT,NO,"น้ำยาทำความสะอาดพื้นลามิเนต HG 1,000 มล.",https://www.homepro.co.th/p/214257,น้ำยาทำความสะอาดพื้นลามิเนต ลามิเนต วอชแอนด์ไซน์ HG ขนาด 1000 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60315192,น้ำยาทำความสะอาดพื้นลามิเนต ลามิเนต วอชแอนด์ไซน์ HG ขนาด 1000 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60315192,100
CORRECT,NO,สเปรย์ขจัดคราบห้องน้ำ MAGICLEAN CATTLEYA BOUQUET 500 มล. สีชมพู,https://www.homepro.co.th/p/1080172,น้ำยาทำความสะอาดสุขภัณฑ์ กลิ่นแคททรียาบูเก้ ขวดสเปรย์ MAGIC CLEAN ขนาด 500 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60252689,น้ำยาทำความสะอาดสุขภัณฑ์ กลิ่นแคททรียาบูเก้ ขวดสเปรย์ MAGIC CLEAN ขนาด 500 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60252689,100
INCORRECT,YES,สเปรย์ขจัดคราบห้องน้ำ MAGICLEAN 500 มล. FRESH FLORAL,https://www.homepro.co.th/p/1199512,น้ำยาทำความสะอาดสุขภัณฑ์ ขวดสเปรย์ กลิ่นเฟรชฟลอรัล MAGIC CLEANขนาด 500 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60252690,สเปรย์ขจัดคราบไขมันและทำความสะอาดครัว MAGIC CLEAN ขนาด 500 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60252691,90
CORRECT,NO,น้ำยาทำความสะอาดสเตนเลส HG 300ml,https://www.homepro.co.th/p/232340,น้ำยาทำความสะอาดสเตนเลสโครเมียม HG รุ่น STAINLESS STEEL ขนาด 300 มล.,https://www.thaiwatsadu.com/th/sku/60210208,น้ำยาทำความสะอาดสเตนเลสโครเมียม HG รุ่น STAINLESS STEEL ขนาด 300 มล.,https://www.thaiwatsadu.com/th/sku/60210208,95
CORRECT,NO,น้ำยาทำความสะอาดห้องน้ำ MAGICLEAN 850ml PINK,https://www.homepro.co.th/p/1157995,น้ำยาทำความสะอาดห้องน้ำ กลิ่นสปาร์คกลิ้ง MAGIC CLEAN รุ่น เทอร์โบพาวเวอร์ ขนาด 850 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60215081,น้ำยาทำความสะอาดห้องน้ำ กลิ่นสปาร์คกลิ้ง MAGIC CLEAN รุ่น เทอร์โบพาวเวอร์ ขนาด 850 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60215081,100
CORRECT,NO,น้ำยาทำความสะอาดห้องน้ำ MAGICLEAN 850ml YELLOW,https://www.homepro.co.th/p/1157959,น้ำยาทำความสะอาดห้องน้ำ กลิ่นสวีทอโรมามาจิคลีน MAGIC CLEAN รุ่น พาวเวอร์สตรอง ขนาด 850 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60215095,น้ำยาทำความสะอาดห้องน้ำ กลิ่นสวีทอโรมามาจิคลีน MAGIC CLEAN รุ่น พาวเวอร์สตรอง ขนาด 850 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60215095,100
CORRECT,NO,สเปรย์ทำความสะอาดห้องน้ำ HG 500ml,https://www.homepro.co.th/p/171859,น้ำยาทำความสะอาดห้องน้ำ ชาวเวอร์ สเปรย์ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210209,น้ำยาทำความสะอาดห้องน้ำ ชาวเวอร์ สเปรย์ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210209,100
CORRECT,NO,น้ำยาขจัดคราบฝังแน่นเตาอบ HG 500 มล.,https://www.homepro.co.th/p/246510,น้ำยาทำความสะอาดเตา ขจัดคราบไหม้ อัฟเว็น กรีล HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210210,น้ำยาทำความสะอาดเตา ขจัดคราบไหม้ อัฟเว็น กรีล HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210210,95
CORRECT,NO,น้ำยาทำความสะอาดเตาเซรามิก HG 250ml (HOB CLEANER EXTRA STRONG),https://www.homepro.co.th/p/1046540,น้ำยาทำความสะอาดเตาเซรามิก สูตรเข้มข้น HG ขนาด 250 มล.,https://www.thaiwatsadu.com/th/sku/60315172,น้ำยาทำความสะอาดเตาเซรามิก สูตรเข้มข้น HG ขนาด 250 มล.,https://www.thaiwatsadu.com/th/sku/60315172,100
CORRECT,NO,น้ำยาทำความสะอาดเตาเซรามิก HG 500ml,https://www.homepro.co.th/p/171848,น้ำยาทำความสะอาดเตาเซรามิค เอชจี เซรามิค ฮ็อบ คลีนเนอร์ สเปรย์ ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210105,น้ำยาทำความสะอาดเตาเซรามิค เอชจี เซรามิค ฮ็อบ คลีนเนอร์ สเปรย์ ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210105,100
CORRECT,NO,น้ำยาทำความสะอาดสุขภัณฑ์ MAGICLEAN 650ml,https://www.homepro.co.th/p/1089165,น้ำยาทำความสะอาดโถสุขภัณฑ์ MAGIC CLEAN รุ่น กลิ่นฟอเรสท์เฟรช ขนาด 650 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60243227,น้ำยาทำความสะอาดโถสุขภัณฑ์ MAGIC CLEAN รุ่น กลิ่นฟอเรสท์เฟรช ขนาด 650 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60243227,95
CORRECT,NO,"รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1,100 มล. การ์เด้นบลูม",https://www.homepro.co.th/p/1036023,น้ำยาปรับผ้านุ่ม (ชนิดเติม) DOWNY รุ่น กลิ่นการ์เด้นบลูม ขนาด 1.20 ลิตร สีชมพู,https://www.thaiwatsadu.com/th/sku/60261418,น้ำยาปรับผ้านุ่ม (ชนิดเติม) DOWNY รุ่น กลิ่นการ์เด้นบลูม ขนาด 1.20 ลิตร สีชมพู,https://www.thaiwatsadu.com/th/sku/60261418,95
CORRECT,NO,"รีฟิลน้ำยาปรับผ้านุ่ม DOWNY ตากผ้าในร่ม 1,200 มล.",https://www.homepro.co.th/p/1117705,น้ำยาปรับผ้านุ่ม (ชนิดเติม) DOWNY รุ่น สูตรตากในที่ร่ม ขนาด 1.20 ลิตร สีเขียว,https://www.thaiwatsadu.com/th/sku/60317184,น้ำยาปรับผ้านุ่ม (ชนิดเติม) DOWNY รุ่น สูตรตากในที่ร่ม ขนาด 1.20 ลิตร สีเขียว,https://www.thaiwatsadu.com/th/sku/60317184,90
INCORRECT,YES,"รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1,100 มล. ซันไรส์เฟรช",https://www.homepro.co.th/p/1036012,น้ำยาปรับผ้านุ่ม (ถุงเติม) DOWNY รุ่น กลิ่นซันไรซ์เพชร ขนาด 1.20 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60261417,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY ขนาด 1.1 ลิตร กลิ่นแพชชั่น,https://www.thaiwatsadu.com/th/sku/60261415,95
CORRECT,NO,"น้ำยาปรับผ้านุ่ม DOWNY 4,000ml SUNRISE FRESH",https://www.homepro.co.th/p/1124489,น้ำยาปรับผ้านุ่ม กลิ่นซันไรส์เฟรช DOWNY ขนาด 4 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60336029,น้ำยาปรับผ้านุ่ม กลิ่นซันไรส์เฟรช DOWNY ขนาด 4 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60336029,100
CORRECT,NO,"น้ำยาปรับผ้านุ่ม DOWNY 4,000ml MYSTIQUE",https://www.homepro.co.th/p/1167757,น้ำยาปรับผ้านุ่ม กลิ่นมิสทีค DOWNY ขนาด 4 ลิตร สีม่วง,https://www.thaiwatsadu.com/th/sku/60336030,น้ำยาปรับผ้านุ่ม กลิ่นมิสทีค DOWNY ขนาด 4 ลิตร สีม่วง,https://www.thaiwatsadu.com/th/sku/60336030,100
CORRECT,NO,รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1.1L MYSTIQUE,https://www.homepro.co.th/p/1035956,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY กลิ่นมิสทิค ขนาด 1.1 ลิตร สีม่วง-ดำ,https://www.thaiwatsadu.com/th/sku/60261416,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY กลิ่นมิสทิค ขนาด 1.1 ลิตร สีม่วง-ดำ,https://www.thaiwatsadu.com/th/sku/60261416,100
CORRECT,NO,รีฟิลน้ำยาปรับผ้านุ่ม DOWNY PASSION 1.1 ลิตร,https://www.homepro.co.th/p/1035900,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY ขนาด 1.1 ลิตร กลิ่นแพชชั่น,https://www.thaiwatsadu.com/th/sku/60261415,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY ขนาด 1.1 ลิตร กลิ่นแพชชั่น,https://www.thaiwatsadu.com/th/sku/60261415,100
CORRECT,NO,รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1.1L ADORABLE BOUQUET,https://www.homepro.co.th/p/1154777,น้ำยาปรับผ้านุ่ม ถุงเติม DOWNY ขนาด 1.1 ลิตร กลิ่นหอมช่อดอกไม้อันแสนน่ารัก,https://www.thaiwatsadu.com/th/sku/60336032,น้ำยาปรับผ้านุ่ม ถุงเติม DOWNY ขนาด 1.1 ลิตร กลิ่นหอมช่อดอกไม้อันแสนน่ารัก,https://www.thaiwatsadu.com/th/sku/60336032,95
CORRECT,NO,รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1.1L FRESH BOUQUET,https://www.homepro.co.th/p/1154839,น้ำยาปรับผ้านุ่ม ถุงเติม DOWNY ขนาด 1.1 ลิตร กลิ่นหอมช่อดอกไม้อันแสนสดชื่น,https://www.thaiwatsadu.com/th/sku/60336031,น้ำยาปรับผ้านุ่ม ถุงเติม DOWNY ขนาด 1.1 ลิตร กลิ่นหอมช่อดอกไม้อันแสนสดชื่น,https://www.thaiwatsadu.com/th/sku/60336031,95
CORRECT,NO,น้ำยาล้างจาน SUNLIGHT 500 มล. เลมอน เทอร์โบ (แพ็ก 3 ชิ้น),https://www.homepro.co.th/p/1037552,น้ำยาล้างจาน ซันไลต์ เลมอน เทอร์โบ ชนิดเติม ขนาด 500 มล. (แพ็ก 3 ถุง) สีเหลือง,https://www.thaiwatsadu.com/th/sku/60211184,น้ำยาล้างจาน ซันไลต์ เลมอน เทอร์โบ ชนิดเติม ขนาด 500 มล. (แพ็ก 3 ถุง) สีเหลือง,https://www.thaiwatsadu.com/th/sku/60211184,100
CORRECT,NO,น้ำยาล้างจาน SUNLIGHT 3.2 ลิตร เลมอนเทอร์โบ,https://www.homepro.co.th/p/1254077,"น้ำยาล้างจาน ซันไลต์เลมอนเทอร์โบ ซันไลต์ รุ่นแกลลอน ขนาด 3,200 มล. สีเหลือง",https://www.thaiwatsadu.com/th/sku/60211183,"น้ำยาล้างจาน ซันไลต์เลมอนเทอร์โบ ซันไลต์ รุ่นแกลลอน ขนาด 3,200 มล. สีเหลือง",https://www.thaiwatsadu.com/th/sku/60211183,100
CORRECT,NO,น้ำยาล้างจาน SUNLIGHT 750 มล. เลมอน เทอร์โบ,https://www.homepro.co.th/p/1088762,น้ำยาล้างจาน ซันไลต์เลมอนเพาเวอร์ ขวดปั้ม ขนาด 750 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60302760,น้ำยาล้างจาน ซันไลต์เลมอนเพาเวอร์ ขวดปั้ม ขนาด 750 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60302760,90
CORRECT,NO,น้ำยาล้างจานสูตรพลังถ่าน และน้ำส้มควันไม้ เคียงมูล 650 มล.,https://www.homepro.co.th/p/1172457,น้ำยาล้างจาน สูตรพลังถ่านดูดกลิ่นและน้ำส้มควันไม้ KIENGMOOL รุ่น KM-HC-BWDW5M ขนาด 650 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60365300,น้ำยาล้างจาน สูตรพลังถ่านดูดกลิ่นและน้ำส้มควันไม้ KIENGMOOL รุ่น KM-HC-BWDW5M ขนาด 650 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60365300,100
CORRECT,NO,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml สีม่วง,https://www.homepro.co.th/p/74667,น้ำยาล้างห้องน้ำ DUCK รุ่น @060211073 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60211073,น้ำยาล้างห้องน้ำ DUCK รุ่น @060211073 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60211073,95
CORRECT,NO,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900 มล. สีชมพู,https://www.homepro.co.th/p/221845,น้ำยาล้างห้องน้ำ DUCK รุ่น ขวด 900 ML ขนาด 900 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60211118,น้ำยาล้างห้องน้ำ DUCK รุ่น ขวด 900 ML ขนาด 900 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60211118,100
CORRECT,NO,น้ำยาขจัดคราบฝังแน่นห้องน้ำ FARCENT 900 มล.,https://www.homepro.co.th/p/205048,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3011 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253293,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3011 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253293,95
INCORRECT,YES,น้ำยาขจัดคราบฝังแน่นห้องน้ำ FARCENT 900 มล. 2 แถม 1,https://www.homepro.co.th/p/1003342,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-30113 ความจุ 900 มล. (แพ็ก 3 ขวด) สีม่วง,https://www.thaiwatsadu.com/th/sku/60364278,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3011 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253293,90
CORRECT,NO,"น้ำยาขจัดคราบฝังแน่นห้องน้ำ FARCENT 3,500ml",https://www.homepro.co.th/p/205047,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3102 ขนาด 3500 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253294,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3102 ขนาด 3500 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253294,95
INCORRECT,YES,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml LAVENDER,https://www.homepro.co.th/p/1114348,น้ำยาล้างห้องน้ำ เป็ด ไมเซล่าร์ ขนาด 900 มล. สีม่วง กลิ่นลาเวนเดอร์,https://www.thaiwatsadu.com/th/sku/60315137,น้ำยาล้างห้องน้ำเป็ดพิงค์ DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405116,85
INCORRECT,YES,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml FRESH FLORAL,https://www.homepro.co.th/p/1114308,น้ำยาล้างห้องน้ำ เป็ด ไมเซล่าร์ ขนาด 900 มล. สีเขียว กลิ่นเฟรช ฟลอรัล,https://www.thaiwatsadu.com/th/sku/60315138,น้ำยาล้างห้องน้ำเป็ดโปร DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405109,95
INCORRECT,YES,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml แพ็กคู่ ชมพู กลิ่นพิ้งค์ สมูท,https://www.homepro.co.th/p/1098603,น้ำยาล้างห้องน้ำเป็ดพิงค์ DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405116,น้ำยาล้างห้องน้ำ DUCK รุ่น ขวด 900 ML ขนาด 900 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60211118,85
INCORRECT,YES,น้ำยาทำความสะอาดห้องน้ำ เป็ด ม่วง 900 มล. แพ็กคู่,https://www.homepro.co.th/p/1245009,น้ำยาล้างห้องน้ำเป็ดโปร DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405109,น้ำยาล้างห้องน้ำ DUCK รุ่น @060211073 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60211073,95
CORRECT,NO,น้ำยาลอกวอลเปเปอร์ HG 500 มล.,https://www.homepro.co.th/p/222896,น้ำยาสำหรับลอกวอลล์เปเปอร์ทุกชนิด วอลล์เปเปอร์ รีมูฟ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60315222,น้ำยาสำหรับลอกวอลล์เปเปอร์ทุกชนิด วอลล์เปเปอร์ รีมูฟ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60315222,100
CORRECT,NO,"น้ำยาลอกแว๊กหินอ่อน HG 1,000ml",https://www.homepro.co.th/p/171858?lang=th&gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfLY438yxTV_-HdX3L9EKRS79pTh-Jgk6wJhQMgbYQ2mgVcsA07SrSBoCLYgQAvD_BwE,น้ำยาสำหรับลอกแว็กซ์หรือเคลือบเงา มาร์เบิล สตริปเปอร์ HG ขนาด 1000 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60315185,น้ำยาสำหรับลอกแว็กซ์หรือเคลือบเงา มาร์เบิล สตริปเปอร์ HG ขนาด 1000 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60315185,95
INCORRECT,YES,น้ำยาแวววาวเคลือบเงาเครื่องแก้ว SOMAT 750 มล.,https://www.homepro.co.th/p/1245070,น้ำยาสำหรับเครื่องล้างจานอัตโนมัติ SOMAT ขนาด 750 กรัม สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60365656,สเปรย์ฉีดทำความสะอาดกระจกและเครื่องแก้ว HG ขนาด 500 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60315175,70
CORRECT,NO,"น้ำยาเคลือบเงาพื้นกระเบื้องทุกชนิด HG 1,000 มล.",https://www.homepro.co.th/p/171873,น้ำยาสำหรับเคลือบเงาพื้นกระเบื้อง ซานตินกลอส HG ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60210142,น้ำยาสำหรับเคลือบเงาพื้นกระเบื้อง ซานตินกลอส HG ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60210142,95
CORRECT,NO,"น้ำยาเคลือบเงาพื้นปาร์เก้ HG 1,000 มล.",https://www.homepro.co.th/p/182607,"น้ำยาเคลือบเงาพื้นไม้ปาร์เก้ HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60210151,"น้ำยาเคลือบเงาพื้นไม้ปาร์เก้ HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60210151,100
CORRECT,NO,"น้ำยาเคลือบเงาพื้นลามิเนต HG 1,000ml",https://www.homepro.co.th/p/182602,"น้ำยาเคลือบเงาพื้นไม้ลามิเนต HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60315196,"น้ำยาเคลือบเงาพื้นไม้ลามิเนต HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60315196,100
CORRECT,NO,น้ำยาทำความสะอาดเคลือบเงาสเตนเลส HG 125ml,https://www.homepro.co.th/p/1048658,น้ำยาเคลือบเงาสเตนเลสในห้องครัว HG ขนาด 125 มล.,https://www.thaiwatsadu.com/th/sku/60315174,น้ำยาเคลือบเงาสเตนเลสในห้องครัว HG ขนาด 125 มล.,https://www.thaiwatsadu.com/th/sku/60315174,100
CORRECT,NO,น้ำยาทำความสะอาดกระจก MR.MUSCLE 520 มล.,https://www.homepro.co.th/p/61055?lang=th&gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfDw3gK66-lf0gCnPO2jKt7Hf4dp-Co6LX3chsvpKh2RHewjudXsssRoCAE8QAvD_BwE,น้ำยาเช็ดกระจก MR.MUSCLE รุ่นหัวฉีด ขนาด 520 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60211086,น้ำยาเช็ดกระจก MR.MUSCLE รุ่นหัวฉีด ขนาด 520 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60211086,100
CORRECT,NO,น้ำยาเช็ดทำความสะอาดกระจก KING STELLA 365 มล.,https://www.homepro.co.th/p/1217853,น้ำยาเช็ดกระจก ขวดสเปรย์ KINGS STELLA ขนาด 365 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210305,น้ำยาเช็ดกระจก ขวดสเปรย์ KINGS STELLA ขนาด 365 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210305,100
CORRECT,NO,น้ำยาเช็ดทำความสะอาดกระจก KING STELLA 600 มล.,https://www.homepro.co.th/p/1217856,น้ำยาเช็ดกระจก ขวดสเปรย์ KINGS STELLA ขนาด 600 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60211221,น้ำยาเช็ดกระจก ขวดสเปรย์ KINGS STELLA ขนาด 600 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60211221,95
CORRECT,NO,"น้ำยาทำความสะอาดกระจก SPACLEAN 5,200 มล.",https://www.homepro.co.th/p/1093582,น้ำยาเช็ดกระจก สปาคลีน ขนาด 5.2 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60289958,น้ำยาเช็ดกระจก สปาคลีน ขนาด 5.2 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60289958,100
CORRECT,NO,น้ำยาเช็ดทำความสะอาดกระจก KING STELLA 2500 มล.,https://www.homepro.co.th/p/1217852,น้ำยาเช็ดกระจก แกลลอน KINGS STELLA ขนาด 2500 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210304,น้ำยาเช็ดกระจก แกลลอน KINGS STELLA ขนาด 2500 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210304,100
CORRECT,NO,"น้ำยาเช็ดทำความสะอาดกระจก KING STELLA 5,400 มล.",https://www.homepro.co.th/p/1217846,น้ำยาเช็ดกระจก 5400 มล. KINGS STELLA สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210303,น้ำยาเช็ดกระจก 5400 มล. KINGS STELLA สีฟ้า,https://www.thaiwatsadu.com/th/sku/60210303,95
CORRECT,NO,รีฟิลเครื่องไฟฟ้าไล่ยุง BAYGON P60 PINE,https://www.homepro.co.th/p/253082,น้ำยาเติมเครื่องจำจัดยุงไฟฟ้า (รีฟิว) ไบกอน รุ่น กลิ่นไพน์ ขนาด 60 คืน,https://www.thaiwatsadu.com/th/sku/60210531,น้ำยาเติมเครื่องจำจัดยุงไฟฟ้า (รีฟิว) ไบกอน รุ่น กลิ่นไพน์ ขนาด 60 คืน,https://www.thaiwatsadu.com/th/sku/60210531,95
CORRECT,NO,รีฟิลเครื่องไฟฟ้าไล่ยุง ARS NOMATH PLUS 90day ODORLESS,https://www.homepro.co.th/p/1083105,น้ำยาไล่ยุงชนิดเติม อาทโนแมทพลัส 90 วัน สีน้ำเงิน - ขาว,https://www.thaiwatsadu.com/th/sku/60284182,น้ำยาไล่ยุงชนิดเติม อาทโนแมทพลัส 90 วัน สีน้ำเงิน - ขาว,https://www.thaiwatsadu.com/th/sku/60284182,95
INCORRECT,YES,น้ำส้มควันไม้ไล่งู ตะขาบชนิดเข้มข้น เคียงมูล 1 ลิตร,https://www.homepro.co.th/p/1182291,"น้ำส้มควันไม้ ไล่งู ตะขาบ แมงป่อง กิ้งกือ แกลลอน สูตรเข้มข้น KIENGMOOL ขนาด 1,000 มล. สีขาว",https://www.thaiwatsadu.com/th/sku/60365312,สเปรย์น้ำส้มควันไม้ ไล่งู ตะขาบ แมงป่อง กิ้งกือ KIENGMOOL ขนาด 240 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60365311,95
CORRECT,NO,"น้ำยากำจัดมดแมลงสาบ KIENGMOOL 1,000 มล.",https://www.homepro.co.th/p/1117412,"น้ำส้มควันไม้ ไล่มด แมลงสาบ ชนิดเติม KIENGMOOL สูตรเข้มข้น ขนาด 1,000 มล. สีขาว",https://www.thaiwatsadu.com/th/sku/60365308,"น้ำส้มควันไม้ ไล่มด แมลงสาบ ชนิดเติม KIENGMOOL สูตรเข้มข้น ขนาด 1,000 มล. สีขาว",https://www.thaiwatsadu.com/th/sku/60365308,95
NOT_FOUND,NO,น้ำหอมปรับอากาศ FARCENT 250ml SWEET STRAWBERRY,https://www.homepro.co.th/p/1163060,น้ำหอม FARCENT รุ่นไฮทีซีรีย์ AA2891 P กลิ่นสวีทสตอเบอร์ลี่ ขนาด 250 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60329907,,,0
CORRECT,NO,น้ำหอมดับกลิ่นทั่วไป FARCENT 350 มล. PURE CHARCOAL,https://www.homepro.co.th/p/245598,น้ำหอมดับกลิ่น FARCENT รุ่น F-4236 H ขนาด 300 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60210337,น้ำหอมดับกลิ่น FARCENT รุ่น F-4236 H ขนาด 300 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60210337,90
INCORRECT,YES,น้ำหอมดับกลิ่นทั่วไป FARCENT 200ml FRESH,https://www.homepro.co.th/p/1025893,น้ำหอมดับกลิ่น กลิ่นเฟรช รูปใบไม้ FARCENT รุ่น FF-4802 V ขนาด 200 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60255871,น้ำหอมดับกลิ่น รูปใบไม้ กลิ่นกรีน FARCENT รุ่น GREEN FF-4801 G ขนาด 200 มล.,https://www.thaiwatsadu.com/th/sku/60216776,80
CORRECT,NO,น้ำหอมดับกลิ่นทั่วไป FARCENT 80ml CLASSIC ROSE,https://www.homepro.co.th/p/1003900,น้ำหอมดับกลิ่น ฟาร์เซ็นท์ Stick FARCENT รุ่น FF-4821P กลิ่นคลาสสิคโรส ขนาด 80 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60274548,น้ำหอมดับกลิ่น ฟาร์เซ็นท์ Stick FARCENT รุ่น FF-4821P กลิ่นคลาสสิคโรส ขนาด 80 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60274548,90
